area,name,lat,long,status,note
本庄市,03-04,36.2433942,139.1906967,0,
本庄市,03-05,36.243118,139.1932772,0,
本庄市,03-06,36.24577,139.1866342,0,
本庄市,03-07,36.2446931,139.1901731,0,
本庄市,04-01,36.2340135,139.1969473,0,
本庄市,04-02,36.2326295,139.1999905,0,
本庄市,04-03,36.2329534,139.1945031,0,
本庄市,04-04,36.229944,139.1916993,0,
本庄市,04-05,36.2309782,139.1951756,0,
本庄市,04-06,36.2297708,139.1979188,0,
本庄市,04-07,36.2284596,139.195729,0,
本庄市,05-01,36.2366934,139.19529,0,
本庄市,05-02,36.2281802,139.2031049,0,
本庄市,05-03,36.2354756,139.1996838,0,
本庄市,05-04,36.2295884,139.2014966,0,
本庄市,05-05,36.2345297,139.2041707,0,
本庄市,05-06,36.2311125,139.2104841,0,
本庄市,05-07,36.2348175,139.2054286,0,
本庄市,06-01,36.2372376,139.1980728,0,
本庄市,06-02,36.2410852,139.1952455,0,
本庄市,06-03,36.2421057,139.1977064,0,
本庄市,06-04,36.2394065,139.1995454,0,
本庄市,06-05,36.2430795,139.1976616,0,
本庄市,06-06,36.2400122,139.2026105,0,
本庄市,06-07,36.2371036,139.2021754,0,
本庄市,07-01,36.2373145,139.1781521,0,
本庄市,07-02,36.2392252,139.1797349,0,
本庄市,07-03,36.2387246,139.1761547,0,
本庄市,07-04,36.2407323,139.1762815,0,
本庄市,07-05,36.236115,139.1773035,0,
本庄市,07-06,36.2346799,139.1756263,0,
本庄市,07-07,36.2352874,139.176671,0,
本庄市,08-01,36.2271616,139.174131,0,
本庄市,08-02,36.2294864,139.1763547,0,
本庄市,08-03,36.2308897,139.1760187,0,
本庄市,08-04,36.2266278,139.1769872,0,
本庄市,08-05,36.2279385,139.1731131,0,
本庄市,08-06,36.2232494,139.1762885,0,
本庄市,09-01,36.2290913,139.1803872,0,
本庄市,09-02,36.2327657,139.1836292,0,
本庄市,09-03,36.2296229,139.1871877,0,
本庄市,09-04,36.2288945,139.1886903,0,
本庄市,09-05,36.2269188,139.1787267,0,
本庄市,09-06,36.2309073,139.1830757,0,
本庄市,09-07,36.2303922,139.1843125,0,
本庄市,10-01,36.2322736,139.214477,0,
本庄市,10-02,36.2379354,139.2117574,0,
本庄市,10-03,36.2332564,139.2218453,0,
本庄市,10-04,36.2342933,139.2239415,0,
本庄市,10-05,36.2424481,139.2282254,0,
本庄市,10-06,36.2392036,139.2381436,0,
本庄市,10-07,36.2294144,139.2330925,0,
本庄市,10-08,36.2299945,139.2427884,0,
本庄市,11-01,36.2480455,139.2095125,0,
本庄市,11-02,36.244016,139.21542,0,
本庄市,11-03,36.2438426,139.2173055,0,
本庄市,11-04,36.2505644,139.2183537,0,
本庄市,11-05,36.2512747,139.1999533,0,
本庄市,11-06,36.2484439,139.2061306,0,
本庄市,11-07,36.25451,139.1916362,0,
本庄市,11-08,36.2513911,139.1915278,0,
本庄市,12-01,36.2618961,139.2083951,0,
本庄市,12-02,36.2614706,139.2053593,0,
本庄市,12-03,36.26184,139.2063842,0,
本庄市,12-04,36.2626191,139.2049638,0,
本庄市,12-05,36.2610151,139.2095916,0,
本庄市,13-01,36.2595259,139.1747871,0,
本庄市,13-02,36.2585102,139.1863771,0,
本庄市,13-03,36.2590677,139.1878599,0,
本庄市,13-04,36.2569708,139.1758796,0,
本庄市,13-05,36.25533,139.1797744,0,
本庄市,13-06,36.2597192,139.1691009,0,
本庄市,13-07,36.2624575,139.1710307,0,
本庄市,13-08,36.2662394,139.1705225,0,
本庄市,14-01,36.2450376,139.1726387,0,
本庄市,14-02,36.2497254,139.1708379,0,
本庄市,14-03,36.2467055,139.1710007,0,
本庄市,14-04,36.2501939,139.1761219,0,
本庄市,14-05,36.2483886,139.1671838,0,
本庄市,14-06,36.2454206,139.1744342,0,
本庄市,14-07,36.2498099,139.1680534,0,
本庄市,15-01,36.2537581,139.1621634,0,
本庄市,15-02,36.2522325,139.1653558,0,
本庄市,15-03,36.2520368,139.1593581,0,
本庄市,15-04,36.2521029,139.1624409,0,
本庄市,15-05,36.251244,139.1670629,0,
本庄市,15-06,36.2502933,139.1571055,0,
本庄市,15-07,36.2481119,139.1630732,0,
本庄市,16-01,36.2439669,139.1641879,0,
本庄市,16-02,36.2419892,139.170744,0,
本庄市,16-03,36.2394319,139.1640218,0,
本庄市,16-04,36.2401143,139.168172,0,
本庄市,16-05,36.2424202,139.1713115,0,
本庄市,16-06,36.2439669,139.1641879,0,
本庄市,16-07,36.2451308,139.1621239,0,
本庄市,17-01,36.2254561,139.1833524,0,
本庄市,17-02,36.2218581,139.1891648,0,
本庄市,17-03,36.2189613,139.1869505,0,
本庄市,17-04,36.2215819,139.1885914,0,
本庄市,17-05,36.2219673,139.1813361,0,
本庄市,17-06,36.2171346,139.1881603,0,
本庄市,17-07,36.2161866,139.1893822,0,
本庄市,18-01,36.2257804,139.1962827,0,
本庄市,18-02,36.2236079,139.1946218,0,
本庄市,18-03,36.2264304,139.2007912,0,
本庄市,18-04,36.2224435,139.2033007,0,
本庄市,18-05,36.225387,139.2074755,0,
本庄市,18-06,36.2267632,139.2050034,0,
本庄市,18-07,36.2261665,139.2106201,0,
本庄市,19-01,36.2376297,139.1746035,0,
本庄市,19-02,36.236012,139.1729501,0,
本庄市,19-03,36.2320384,139.1705042,0,
本庄市,19-04,36.2321766,139.1736149,0,
本庄市,19-05,36.2329492,139.1695752,0,
本庄市,19-06,36.2305441,139.1706623,0,
本庄市,19-07,36.2396152,139.1725702,0,
本庄市,20-01,36.2221634,139.1711974,0,
本庄市,20-02,36.22126,139.1689033,0,
本庄市,20-03,36.2288099,139.1610773,0,
本庄市,20-04,36.2288099,139.1610773,0,
本庄市,20-05,36.2237663,139.1544829,0,
本庄市,20-06,36.2263988,139.1509655,0,
本庄市,20-07,36.2221552,139.1435338,0,
本庄市,21-01,36.1964627,139.1295545,0,
本庄市,21-02,36.1945362,139.1313464,0,
本庄市,21-03,36.190591,139.1286729,0,
本庄市,21-04,36.1968465,139.128461,0,
本庄市,21-05,36.1923965,139.1341295,0,
本庄市,21-06,36.1934456,139.1263484,0,
本庄市,21-07,36.1874486,139.1294614,0,
本庄市,21-08,36.1900119,139.1317225,0,
本庄市,22-01,36.1903646,139.1344455,0,
本庄市,22-02,36.1907694,139.1363516,0,
本庄市,22-03,36.1854087,139.13012,0,
本庄市,22-04,36.1880379,139.1310299,0,
本庄市,22-05,36.187984,139.1346035,0,
本庄市,22-06,36.1864559,139.1322728,0,
本庄市,22-07,36.1859084,139.1365409,0,
本庄市,22-08,36.1834879,139.1336079,0,
本庄市,22-09,36.1818409,139.1336752,0,
本庄市,23-01,36.1864086,139.1413591,0,
本庄市,23-02,36.1900119,139.1317225,0,
本庄市,23-03,36.188558,139.153371,0,
本庄市,23-04,36.1845945,139.1505636,0,
本庄市,23-05,36.1893219,139.1491612,0,
本庄市,23-06,36.1900119,139.1317225,0,
本庄市,23-07,36.1927551,139.133345,0,
本庄市,23-08,36.1900119,139.1317225,0,
本庄市,24-01,36.2019388,139.1177789,0,
本庄市,24-02,36.184807,139.1288757,0,
本庄市,24-03,36.1901958,139.1265691,0,
本庄市,24-04,36.1875267,139.1196137,0,
本庄市,24-05,36.194429,139.1153241,0,
本庄市,24-06,36.1857866,139.1136548,0,
本庄市,24-07,36.1794661,139.127643,0,
本庄市,24-08,36.1744162,139.1140763,0,
本庄市,24-09,36.1907712,139.122257,0,
本庄市,24-10,36.1849805,139.1230004,0,
本庄市,25-01,36.1816346,139.0943433,0,
本庄市,25-02,36.1863474,139.1009955,0,
本庄市,25-03,36.1868458,139.0928038,0,
本庄市,25-04,36.1916194,139.09573,0,
本庄市,25-05,36.189866,139.1092856,0,
本庄市,25-06,36.1924032,139.1079062,0,
本庄市,26-01,36.1777585,139.1304436,0,
本庄市,26-02,36.175283,139.1314055,0,
本庄市,26-03,36.1804455,139.1370729,0,
本庄市,26-04,36.1716475,139.1406266,0,
本庄市,26-05,36.1671708,139.1415119,0,
本庄市,26-06,36.1674463,139.1247175,0,
本庄市,26-07,36.1638205,139.1243755,0,
本庄市,26-08,36.1733145,139.1221315,0,
本庄市,26-09,36.1674805,139.1139642,0,
本庄市,27-01,36.168751,139.1071436,0,
本庄市,27-02,36.1618539,139.0988833,0,
本庄市,27-03,36.1617681,139.0791865,0,
本庄市,27-04,36.1574768,139.094864,0,
本庄市,27-05,36.1486514,139.0968699,0,
本庄市,28-01,36.1420308,139.0812699,0,
本庄市,28-02,36.13604,139.0768119,0,
本庄市,28-03,36.132869,139.0783563,0,
本庄市,28-04,36.1268486,139.0761708,0,
本庄市,28-05,36.1312344,139.0766607,0,
本庄市,29-01,36.2094508,139.1516619,0,
本庄市,29-02,36.2093152,139.1486281,0,
本庄市,29-03,36.2085484,139.1512569,0,
本庄市,29-04,36.2144425,139.1436309,0,
本庄市,29-05,36.2037338,139.1559697,0,
本庄市,29-06,36.212032,139.1638835,0,
本庄市,29-07,36.2090584,139.162925,0,
本庄市,29-08,36.2150684,139.1586853,0,
本庄市,30-01,36.2079974,139.1319131,0,
本庄市,30-02,36.2086359,139.1366723,0,
本庄市,30-03,36.2151386,139.1373689,0,
本庄市,30-04,36.1945162,139.1349989,0,
本庄市,30-05,36.1983859,139.1375664,0,
本庄市,30-06,36.2016659,139.1374611,0,
本庄市,30-07,36.1945369,139.1371322,0,
本庄市,30-08,36.1992248,139.1330942,0,
東松山市,01-01,36.0421634,139.3999757,0,
東松山市,01-02,36.0438282,139.399719,0,
東松山市,01-03,35.949089,139.6935195,0,
東松山市,01-04,36.0441185,139.4052846,0,
東松山市,01-05,36.0470957,139.4053069,0,
東松山市,01-06,36.0436192,139.4103889,0,
東松山市,01-07,36.0436192,139.4103889,0,
東松山市,02-01,36.038944,139.4034755,0,
東松山市,02-02,36.040849,139.4010618,0,
東松山市,02-03,36.0413053,139.4048125,0,
東松山市,02-04,36.0408296,139.4035026,0,
東松山市,02-05,36.0413668,139.4010221,0,
東松山市,02-06,36.0400172,139.4006175,0,
東松山市,02-07,36.0413668,139.4010221,0,
東松山市,03-01,36.0380155,139.4053431,0,
東松山市,03-02,36.0336759,139.4041833,0,
東松山市,03-03,36.0327251,139.4071143,0,
東松山市,03-04,36.0368618,139.4032446,0,
東松山市,03-05,36.0368618,139.4032446,0,
東松山市,03-06,36.0359556,139.4027683,0,
東松山市,03-07,36.0359556,139.4027683,0,
東松山市,04-01,36.0393729,139.4097538,0,
東松山市,04-02,36.0393729,139.4097538,0,
東松山市,04-03,36.0351638,139.4095451,0,
東松山市,04-04,36.036058,139.4141996,0,
東松山市,04-05,36.036058,139.4141996,0,
東松山市,04-06,36.0390426,139.4111561,0,
東松山市,04-07,36.0423762,139.4129294,0,
東松山市,05-01,36.0425377,139.3967294,0,
東松山市,05-02,36.0425377,139.3967294,0,
東松山市,05-03,36.0412253,139.3949783,0,
東松山市,05-04,36.0401885,139.395863,0,
東松山市,05-05,36.0391844,139.3924962,0,
東松山市,05-06,36.0437521,139.3955086,0,
東松山市,05-07,36.0421475,139.3905166,0,
東松山市,06-01,36.0454207,139.3964406,0,
東松山市,06-02,36.0478615,139.3926614,0,
東松山市,06-03,36.0455299,139.3881685,0,
東松山市,06-04,36.0449456,139.3872219,0,
東松山市,06-05,36.0485303,139.3931448,0,
東松山市,06-06,36.0484684,139.3911607,0,
東松山市,06-07,36.0477939,139.3968902,0,
東松山市,07-01,36.0474849,139.4041101,0,
東松山市,07-02,36.0489008,139.4135645,0,
東松山市,07-03,36.0555994,139.405551,0,
東松山市,07-04,36.0585429,139.4009824,0,
東松山市,07-05,36.0593032,139.389018,0,
東松山市,07-06,36.0532843,139.3856962,0,
東松山市,07-07,36.0520142,139.3981495,0,
東松山市,08-01,36.0345049,139.4103889,0,
東松山市,08-02,36.0345049,139.4103889,0,
東松山市,08-03,36.0344654,139.4164838,0,
東松山市,08-04,36.0314672,139.4180502,0,
東松山市,08-05,36.0307745,139.4180105,0,
東松山市,08-06,36.0307745,139.4180105,0,
東松山市,08-07,36.0345049,139.4103889,0,
東松山市,09-01,36.0238302,139.427539,0,
東松山市,09-02,36.0281823,139.4256331,0,
東松山市,09-03,36.0238302,139.427539,0,
東松山市,09-04,36.0281823,139.4256331,0,
東松山市,09-05,36.0294175,139.4179835,0,
東松山市,09-06,36.0329492,139.4205513,0,
東松山市,09-07,36.0329492,139.4205513,0,
東松山市,10-01,36.0359556,139.4027683,0,
東松山市,10-02,36.0361926,139.3986916,0,
東松山市,10-03,36.0356708,139.3962202,0,
東松山市,10-04,36.0356708,139.3962202,0,
東松山市,10-05,36.0372954,139.3990428,0,
東松山市,10-06,36.0333308,139.4014388,0,
東松山市,10-07,36.0309845,139.3989584,0,
東松山市,11-01,36.0321236,139.3919742,0,
東松山市,11-02,36.0368177,139.3913294,0,
東松山市,11-03,36.0348159,139.3887998,0,
東松山市,11-04,36.0336723,139.3951388,0,
東松山市,11-05,36.0356931,139.3879966,0,
東松山市,11-06,36.0340795,139.3882204,0,
東松山市,11-07,36.0348159,139.3887998,0,
東松山市,12-01,36.0421386,139.3874012,0,
東松山市,12-02,36.041373,139.3873744,0,
東松山市,12-03,36.0388318,139.3870602,0,
東松山市,12-04,36.0384874,139.3812595,0,
東松山市,12-05,36.0351579,139.381916,0,
東松山市,12-06,36.035475,139.3795597,0,
東松山市,12-07,36.0383403,139.3760651,0,
東松山市,13-01,36.0688718,139.4075906,0,
東松山市,13-02,36.0676784,139.4063801,0,
東松山市,13-03,36.0671257,139.4135645,0,
東松山市,13-04,36.0601792,139.4014071,0,
東松山市,13-05,36.0595408,139.4043577,0,
東松山市,13-06,36.0567665,139.388165,0,
東松山市,13-07,36.0601792,139.4014071,0,
東松山市,14-01,36.0671257,139.4135645,0,
東松山市,14-02,36.0614437,139.4124828,0,
東松山市,14-03,36.0582209,139.4154699,0,
東松山市,14-04,36.058635,139.4122942,0,
東松山市,14-05,36.058635,139.4122942,0,
東松山市,14-06,36.0582209,139.4154699,0,
東松山市,14-07,36.056074,139.4143764,0,
東松山市,15-01,36.0782988,139.3907044,0,
東松山市,15-02,36.0770476,139.3971171,0,
東松山市,15-03,36.0741986,139.4014902,0,
東松山市,15-04,36.0782988,139.3907044,0,
東松山市,15-05,36.073198,139.3907031,0,
東松山市,15-06,36.0820018,139.3963789,0,
東松山市,15-07,36.0684422,139.3980952,0,
東松山市,15-08,36.0644732,139.3857942,0,
東松山市,16-01,36.0782988,139.3907044,0,
東松山市,16-02,36.0966523,139.397912,0,
東松山市,16-03,36.0913097,139.3963636,0,
東松山市,16-04,36.0878293,139.4084837,0,
東松山市,16-05,36.2130167,139.2411535,0,
東松山市,16-06,36.0935647,139.4027882,0,
東松山市,16-07,36.0830631,139.4047052,0,
東松山市,17-01,36.0356369,139.3615074,0,
東松山市,17-02,36.0292382,139.3623717,0,
東松山市,17-03,36.030711,139.3673031,0,
東松山市,17-04,36.0356369,139.3615074,0,
東松山市,17-05,36.0279769,139.3654537,0,
東松山市,17-06,36.02775,139.364244,0,
東松山市,17-07,36.0149842,139.3645359,0,
東松山市,18-01,36.035475,139.3795597,0,
東松山市,18-02,36.035475,139.3795597,0,
東松山市,18-03,36.0310645,139.3825433,0,
東松山市,18-04,36.035475,139.3795597,0,
東松山市,18-05,36.0254556,139.3771553,0,
東松山市,18-06,36.0240561,139.3811251,0,
東松山市,18-07,36.0159667,139.3761041,0,
東松山市,19-01,36.0237483,139.3511489,0,
東松山市,19-02,36.0161681,139.3500865,0,
東松山市,19-03,36.0180787,139.3495377,0,
東松山市,19-04,36.0187623,139.3524954,0,
東松山市,19-05,36.0161681,139.3500865,0,
東松山市,19-06,36.0161681,139.3500865,0,
東松山市,19-07,36.0137256,139.3467259,0,
東松山市,20-01,36.0346322,139.3508993,0,
東松山市,20-02,36.0335566,139.3424738,0,
東松山市,20-03,36.0355304,139.3450135,0,
東松山市,20-04,36.0325872,139.3446564,0,
東松山市,20-05,36.0335566,139.3424738,0,
東松山市,20-06,36.0335566,139.3424738,0,
東松山市,20-07,36.0394219,139.333125,0,
東松山市,21-01,36.0051893,139.406261,0,
東松山市,21-02,36.0072609,139.4078486,0,
東松山市,21-03,36.0027121,139.3976488,0,
東松山市,21-04,35.9989681,139.4014388,0,
東松山市,21-05,36.0040783,139.4213255,0,
東松山市,21-06,35.9919295,139.3995934,0,
東松山市,21-07,35.9973802,139.407794,0,
東松山市,21-08,35.9974662,139.403627,0,
東松山市,21-09,36.0066669,139.4029929,0,
東松山市,22-01,35.9960926,139.3952363,0,
東松山市,22-02,36.0060226,139.3894347,0,
東松山市,22-03,36.0060226,139.3894347,0,
東松山市,22-04,36.0033285,139.3926091,0,
東松山市,22-05,36.0014628,139.3964186,0,
東松山市,22-06,36.0049574,139.3933806,0,
東松山市,22-07,36.0060226,139.3894347,0,
東松山市,23-01,35.995664,139.3849908,0,
東松山市,23-02,35.9938276,139.3877855,0,
東松山市,23-03,35.9949379,139.3887998,0,
東松山市,23-04,35.9949379,139.3887998,0,
東松山市,23-05,35.9867534,139.3868953,0,
東松山市,23-06,35.9949379,139.3887998,0,
東松山市,23-07,35.9867534,139.3868953,0,
東松山市,24-01,36.0007453,139.3832216,0,
東松山市,24-02,36.0000087,139.3838997,0,
東松山市,24-03,35.9943865,139.3825937,0,
東松山市,24-04,35.9910528,139.3842141,0,
東松山市,24-05,35.9923783,139.3797116,0,
東松山市,24-06,36.0000077,139.3784504,0,
東松山市,24-07,35.9937999,139.3818168,0,
東松山市,24-08,36.0000077,139.3784504,0,
東松山市,25-01,36.0248733,139.4021333,0,
東松山市,25-02,36.0288126,139.3950092,0,
東松山市,25-03,36.0301196,139.3922037,0,
東松山市,25-04,36.0275229,139.3893983,0,
東松山市,25-05,36.0207311,139.3919742,0,
東松山市,25-06,36.0225287,139.4039488,0,
東松山市,25-07,36.0207311,139.3919742,0,
東松山市,26-01,36.0282514,139.4082476,0,
東松山市,26-02,36.0274424,139.4094159,0,
東松山市,26-03,36.0298273,139.4077226,0,
東松山市,26-04,36.0289121,139.4078486,0,
東松山市,26-05,36.0289631,139.4118179,0,
東松山市,26-06,36.0264775,139.4099126,0,
東松山市,26-07,36.0266731,139.4153469,0,
東松山市,27-01,36.0248733,139.4021333,0,
東松山市,27-02,36.0215043,139.4109557,0,
東松山市,27-03,36.0180434,139.4117241,0,
東松山市,27-04,36.0202121,139.4147454,0,
東松山市,27-05,36.0145093,139.4186457,0,
東松山市,27-06,36.0096708,139.4163041,0,
東松山市,27-07,36.0157361,139.4264669,0,
東松山市,28-01,36.0176846,139.4315264,0,
東松山市,28-02,36.0169054,139.4347689,0,
東松山市,28-03,36.0086874,139.4491425,0,
東松山市,28-04,36.0130815,139.438189,0,
東松山市,28-05,36.0086874,139.4491425,0,
東松山市,28-06,36.0094269,139.4358071,0,
東松山市,28-07,36.0110294,139.4352262,0,
東松山市,29-01,36.0483547,139.4100962,0,
東松山市,29-02,36.050056,139.4059633,0,
東松山市,29-03,36.0468736,139.4089527,0,
東松山市,29-04,36.0482271,139.4119124,0,
東松山市,29-05,36.0546813,139.4116634,0,
東松山市,29-06,36.0489008,139.4135645,0,
東松山市,29-07,36.0489008,139.4135645,0,
東松山市,30-01,36.0735408,139.412223,0,
東松山市,30-02,36.0700516,139.4108493,0,
東松山市,30-03,36.0677038,139.4106232,0,
東松山市,30-04,36.0652552,139.4091464,0,
東松山市,30-05,36.0665645,139.4139653,0,
東松山市,30-06,36.0658872,139.4161163,0,
東松山市,30-07,36.0671257,139.4135645,0,
春日部市,01-01,35.9787831,139.7597773,0,
春日部市,01-02,35.9826708,139.7623328,0,
春日部市,01-03,35.9824715,139.7604161,0,
春日部市,01-04,35.9791096,139.7591874,0,
春日部市,01-05,35.9786666,139.7568225,0,
春日部市,01-06,35.980531,139.756183,0,
春日部市,01-07,35.9806053,139.7534687,0,
春日部市,01-08,35.9824909,139.7549816,0,
春日部市,02-01,35.9797157,139.7629618,0,
春日部市,02-02,35.9818351,139.7659509,0,
春日部市,02-03,35.9772131,139.767604,0,
春日部市,02-04,35.9786647,139.7720567,0,
春日部市,02-05,35.9794156,139.7660366,0,
春日部市,02-06,35.978357,139.767604,0,
春日部市,02-07,35.9777383,139.7700835,0,
春日部市,02-08,35.9813868,139.77016,0,
春日部市,03-01,35.9739449,139.7663525,0,
春日部市,03-02,35.9757592,139.7717177,0,
春日部市,03-03,35.9724257,139.7738343,0,
春日部市,03-04,35.9697812,139.7722367,0,
春日部市,03-05,35.9724257,139.7738343,0,
春日部市,03-06,35.9662495,139.7712782,0,
春日部市,03-07,35.9742708,139.7687524,0,
春日部市,04-01,35.9702498,139.7666456,0,
春日部市,04-02,35.9684911,139.7650818,0,
春日部市,04-03,35.9729229,139.7661073,0,
春日部市,04-04,35.9677359,139.7635508,0,
春日部市,04-05,35.9688597,139.7644238,0,
春日部市,04-06,35.970823,139.7628479,0,
春日部市,04-07,35.9706021,139.7636107,0,
春日部市,05-01,35.9682,139.7581011,0,
春日部市,05-02,35.965869,139.7563762,0,
春日部市,05-03,35.9650726,139.7562635,0,
春日部市,05-04,35.9632327,139.7620604,0,
春日部市,05-05,35.9649893,139.7517918,0,
春日部市,05-06,35.9672771,139.7517918,0,
春日部市,05-07,35.9676754,139.7556247,0,
春日部市,05-08,35.9657484,139.7618536,0,
春日部市,06-01,35.975781,139.755641,0,
春日部市,06-02,35.9761018,139.7605759,0,
春日部市,06-03,35.9723152,139.7604092,0,
春日部市,06-04,35.9756235,139.7588851,0,
春日部市,06-05,35.9760839,139.7574938,0,
春日部市,06-06,35.9734366,139.7578606,0,
春日部市,06-07,35.9720137,139.7583368,0,
春日部市,07-01,35.9790615,139.7528298,0,
春日部市,07-02,35.9750871,139.7523117,0,
春日部市,07-03,35.9739836,139.7548294,0,
春日部市,07-04,35.9733949,139.7556247,0,
春日部市,07-05,35.9703777,139.7559441,0,
春日部市,07-06,35.9701946,139.7505142,0,
春日部市,07-07,35.9750871,139.7523117,0,
春日部市,08-01,35.983498,139.7510824,0,
春日部市,08-02,35.9874656,139.7479592,0,
春日部市,08-03,35.981548,139.7460429,0,
春日部市,08-04,35.9812204,139.7525104,0,
春日部市,08-05,35.9844348,139.7484882,0,
春日部市,08-06,35.990024,139.7459271,0,
春日部市,08-07,35.9935129,139.7438074,0,
春日部市,08-08,35.9848559,139.7442625,0,
春日部市,09-01,35.9911558,139.7358241,0,
春日部市,09-02,35.9870454,139.7378357,0,
春日部市,09-03,35.9878255,139.7377225,0,
春日部市,09-04,35.9809794,139.7332697,0,
春日部市,09-05,35.9899826,139.7428494,0,
春日部市,09-06,35.9880792,139.7328195,0,
春日部市,09-07,35.9881547,139.7326311,0,
春日部市,09-08,35.9865821,139.7358241,0,
春日部市,10-01,35.982619,139.7422945,0,
春日部市,10-02,35.9792297,139.7450525,0,
春日部市,10-03,35.9772522,139.7429409,0,
春日部市,10-04,35.9783891,139.7417915,0,
春日部市,10-05,35.9795348,139.7417987,0,
春日部市,10-06,35.9779905,139.7393366,0,
春日部市,10-07,35.9800205,139.738698,0,
春日部市,11-01,35.9780476,139.7499553,0,
春日部市,11-02,35.9772974,139.7491568,0,
春日部市,11-03,35.9743711,139.7466817,0,
春日部市,11-04,35.9743711,139.7466817,0,
春日部市,11-05,35.972199,139.7441268,0,
春日部市,11-06,35.9741054,139.743849,0,
春日部市,11-07,35.9751159,139.7428494,0,
春日部市,11-08,35.9769484,139.7458034,0,
春日部市,12-01,35.9709398,139.7466817,0,
春日部市,12-02,35.9679196,139.7465959,0,
春日部市,12-03,35.9652311,139.7472406,0,
春日部市,12-04,35.9624592,139.7496799,0,
春日部市,12-05,35.9652311,139.7472406,0,
春日部市,12-06,35.967218,139.7469324,0,
春日部市,12-07,35.9691043,139.7452037,0,
春日部市,13-01,35.9721187,139.7387778,0,
春日部市,13-02,35.9719824,139.7402148,0,
春日部市,13-03,35.9700269,139.741572,0,
春日部市,13-04,35.974045,139.7391022,0,
春日部市,13-05,35.9687647,139.7362111,0,
春日部市,13-06,35.9693132,139.7383786,0,
春日部市,13-07,35.9724644,139.7348277,0,
春日部市,14-01,35.966171,139.7384086,0,
春日部市,14-02,35.9646318,139.7446856,0,
春日部市,14-03,35.9680049,139.7406822,0,
春日部市,14-04,35.9620293,139.7345359,0,
春日部市,14-05,35.9660787,139.7379795,0,
春日部市,14-06,35.9651788,139.7357443,0,
春日部市,14-07,35.9669088,139.735425,0,
春日部市,15-01,35.9622428,139.7412316,0,
春日部市,15-02,35.9622428,139.7412316,0,
春日部市,15-03,35.9578121,139.7464096,0,
春日部市,15-04,35.9572139,139.7430478,0,
春日部市,15-05,35.9612119,139.737922,0,
春日部市,15-06,35.9595061,139.7332776,0,
春日部市,15-07,35.9581948,139.7314518,0,
春日部市,16-01,35.9730895,139.7307153,0,
春日部市,16-02,35.9680437,139.7322519,0,
春日部市,16-03,35.9680437,139.7322519,0,
春日部市,16-04,35.964302,139.7312481,0,
春日部市,16-05,35.9652485,139.7308374,0,
春日部市,16-06,35.9664577,139.725607,0,
春日部市,16-07,35.967992,139.7281922,0,
春日部市,17-01,35.9661128,139.7239895,0,
春日部市,17-02,35.9666667,139.7264131,0,
春日部市,17-03,35.9661126,139.7271046,0,
春日部市,17-04,35.9658936,139.724918,0,
春日部市,17-05,35.9616513,139.7256084,0,
春日部市,17-06,35.9617985,139.7211376,0,
春日部市,17-07,35.9571296,139.7250776,0,
春日部市,17-08,35.9617158,139.7276491,0,
春日部市,18-01,35.9702099,139.7254399,0,
春日部市,18-02,35.9690006,139.7248728,0,
春日部市,18-03,35.9675568,139.7232702,0,
春日部市,18-04,35.9669195,139.7222001,0,
春日部市,18-05,35.9677459,139.7160301,0,
春日部市,18-06,35.9643592,139.7184716,0,
春日部市,18-07,35.9647292,139.7140688,0,
春日部市,19-01,35.9794462,139.7280531,0,
春日部市,19-02,35.9740011,139.7323955,0,
春日部市,19-03,35.977009,139.7256074,0,
春日部市,19-04,35.973703,139.7278429,0,
春日部市,19-05,35.9753504,139.724751,0,
春日部市,19-06,35.973679,139.7253848,0,
春日部市,19-07,35.973421,139.7261258,0,
春日部市,20-01,35.9947258,139.7272575,0,
春日部市,20-02,35.9940769,139.7272239,0,
春日部市,20-03,35.9934178,139.7334072,0,
春日部市,20-04,35.9885976,139.7274842,0,
春日部市,20-05,35.9842299,139.728184,0,
春日部市,20-06,35.9940877,139.7222094,0,
春日部市,20-07,35.9947895,139.7180136,0,
春日部市,21-01,35.9988785,139.749473,0,
春日部市,21-02,35.9972704,139.7489487,0,
春日部市,21-03,35.9948718,139.7577574,0,
春日部市,21-04,35.9954997,139.7547995,0,
春日部市,21-05,35.9938536,139.7464659,0,
春日部市,21-06,35.9913981,139.7481926,0,
春日部市,21-07,35.9978942,139.7456222,0,
春日部市,22-01,35.9903967,139.7524555,0,
春日部市,22-02,35.9883881,139.7546465,0,
春日部市,22-03,35.9874024,139.7570875,0,
春日部市,22-04,35.9842277,139.7541696,0,
春日部市,22-05,35.9889579,139.7499353,0,
春日部市,22-06,35.9852963,139.7521772,0,
春日部市,22-07,35.9870006,139.751157,0,
春日部市,23-01,35.9963781,139.7705841,0,
春日部市,23-02,35.9898806,139.7607498,0,
春日部市,23-03,35.9857297,139.7604549,0,
春日部市,23-04,35.9846244,139.7612993,0,
春日部市,23-05,35.9837382,139.7574467,0,
春日部市,23-06,35.9888594,139.7566653,0,
春日部市,23-07,35.9906324,139.7579418,0,
春日部市,23-08,35.9995533,139.765208,0,
春日部市,24-01,35.9885484,139.7758992,0,
春日部市,24-02,35.9876389,139.771551,0,
春日部市,24-03,35.9845914,139.7696933,0,
春日部市,24-04,35.9833655,139.7667255,0,
春日部市,24-05,35.9871677,139.7642806,0,
